architecture_chip,architecture_generation,architecture_measurement_note,bench_build_git_commit,bench_json,benchmark_uses_wgmma,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_device_index,cuda_elapsed_ms,cuda_visible_devices,device_index,device_name,driver_version,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,fp16_tensor_instruction_path,gpu_product_class,gpu_uuid,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,nvidia_smi_dmon_id,nvidia_smi_id,nvidia_smi_index,nvidia_smi_name,nvidia_smi_power_limit_w,nvml_energy_delta_j,nvml_energy_end_mj,nvml_energy_note,nvml_energy_start_mj,nvml_energy_supported,operand_variation_accumulator_bound_strategy,operand_variation_accumulator_bounded,operand_variation_accumulator_rebase_period,operand_variation_mode,operand_variation_set_count,pci_bus_id,power_csv,power_logger_errors,recommended_cuda_arch,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_features,schema_version,shared_mem_per_block,sm_count,sm_util_csv,sm_util_logger_errors,suppress_output_store,threads,timed_kernel_global_input_loads,timed_kernel_global_output_stores,timed_kernel_has_intended_global_memory,timed_kernel_memory_provenance_note,unroll,validity_note,warmup,wgmma_supported,benchmark_schema_version,benchmark_schema_features,power_energy_j,avg_power_w,energy_source,power_trace_energy_j,power_trace_avg_power_w,power_trace_query_modes,avg_power_draw_w,avg_power_draw_average_w,avg_power_draw_instant_w,avg_power_limit_w,nvml_energy_counter_supported,energy_counter_vs_trace_delta_j,energy_counter_vs_trace_ratio,power_sample_count,sm_util_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,mma_accumulator_bits_per_logical_mma,mma_arithmetic_read_bits_per_logical_mma,mma_flops_per_logical_mma,mma_input_bits_per_logical_mma,mma_instructions_per_logical_mma,mma_k,mma_logical_count_estimate,mma_logical_shape,mma_m,mma_n,mma_output_bits_per_logical_mma,mma_register_read_write_bits_per_logical_mma
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep000_baseline_b238fe99/bench.json,False,432,4,none,8.0,operand_fixed_ones_current_t384_b4_10m,0,10565.7001953,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958629709183917,1780958619143405990,10000000,tensor_baseline_f16acc_fixed_ones,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1507.883,441828286659,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441826778776,True,none_fixed_ones_may_saturate,False,0,fixed_ones_current,1,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep000_baseline_b238fe99/power.csv,[],80,65536,0,10,baseline,operand_fixed_ones_current_t384_b4_10m_rep000_baseline_b238fe99,1780958629865311521,1780958616336377298,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep000_baseline_b238fe99/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1507.883,142.71386455574898,nvml_total_energy_counter,1516.208884563923,143.50186943541306,average_instant,143.11238095238096,nan,143.11238095238096,400.0,True,-8.325884563922955,0.9945087483336325,63,11,1410.0,1410.0,1410.0,48.111111111111114,49.0,99.98412698412699,100.0,100.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep000_test_d61c9ff2/bench.json,False,432,4,none,8.0,operand_fixed_ones_current_t384_b4_10m,0,11090.9648438,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,306.320170324,3397386240000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958664287648277,1780958653196565630,10000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,2035.783,441834470838,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441832435055,True,none_fixed_ones_may_saturate,False,0,fixed_ones_current,1,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep000_test_d61c9ff2/power.csv,[],80,65536,0,1,test,operand_fixed_ones_current_t384_b4_10m_rep000_test_d61c9ff2,1780958664458829570,1780958630534106085,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep000_test_d61c9ff2/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",2035.783,183.55133261500436,nvml_total_energy_counter,2031.5615588896226,183.17071683161018,average_instant,183.16651515151514,nan,183.16651515151514,400.0,True,4.221441110377327,1.002077929212583,66,11,1410.0,1410.0,1410.0,54.0,54.0,99.96969696969697,100.0,99.9090909090909,100.0,4096,12288,8192,8192,2,16,414720000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep000_baseline_43e4033f/bench.json,False,432,4,none,8.0,operand_warp_static_4set_t384_b4_10m,0,10422.4960938,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958677876375250,1780958667453792372,10000000,tensor_baseline_f16acc_warp_static_4set,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1534.759,441836400353,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441834865594,True,small_normal_operands_no_periodic_rebase,True,0,warp_static_4set_bounded_accumulator,4,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep000_baseline_43e4033f/power.csv,[],80,65536,0,10,baseline,operand_warp_static_4set_t384_b4_10m_rep000_baseline_43e4033f,1780958678036991720,1780958664898995227,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep000_baseline_43e4033f/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1534.759,147.25323060175143,nvml_total_energy_counter,1532.4218520364175,147.02899175511047,average_instant,146.7855737704918,nan,146.7855737704918,400.0,True,2.337147963582538,1.0015251335397475,61,10,1410.0,1410.0,1410.0,50.83606557377049,51.0,99.9672131147541,100.0,100.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep000_test_723d823b/bench.json,False,432,4,none,8.0,operand_warp_static_4set_t384_b4_10m,0,10956.953125,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,310.06669475,3397386240000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958712495620579,1780958701538536389,10000000,tensor_mma_f16acc_warp_static_4set,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,2521.599,441844041243,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441841519644,True,small_normal_operands_no_periodic_rebase,True,0,warp_static_4set_bounded_accumulator,4,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep000_test_723d823b/power.csv,[],80,65536,0,1,test,operand_warp_static_4set_t384_b4_10m_rep000_test_723d823b,1780958712705632109,1780958679119403777,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep000_test_723d823b/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",2521.599,230.1341265864637,nvml_total_energy_counter,2528.1260182040655,230.72981592232026,average_instant,230.46439393939394,nan,230.46439393939394,400.0,True,-6.527018204065371,0.9974182385857877,66,11,1410.0,1410.0,1410.0,59.78787878787879,60.0,99.98484848484848,100.0,100.0,100.0,4096,12288,8192,8192,2,16,414720000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_baseline_80921486/bench.json,False,432,4,none,8.0,operand_warp_rotating_4set_bounded_t384_b4_10m,0,10418.9130859,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958726487182905,1780958716068097485,10000000,tensor_baseline_f16acc_warp_rotating_4set_bounded,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1546.776,441846038863,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441844492087,True,small_normal_operands_no_periodic_rebase,True,0,warp_rotating_4set_bounded,4,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_baseline_80921486/power.csv,[],80,65536,0,10,baseline,operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_baseline_80921486,1780958726659072387,1780958713446070186,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_baseline_80921486/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1546.776,148.45602446361363,nvml_total_energy_counter,1551.1022438451207,148.87124745783308,average_instant,148.55615384615385,nan,148.55615384615385,400.0,True,-4.3262438451206435,0.9972108583671466,65,11,1410.0,1410.0,1410.0,52.16923076923077,53.0,99.98461538461538,100.0,99.9090909090909,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_test_066110c6/bench.json,False,432,4,none,8.0,operand_warp_rotating_4set_bounded_t384_b4_10m,0,11628.5175781,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,292.159874823,3397386240000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958762921129471,1780958751292506046,10000000,tensor_mma_f16acc_warp_rotating_4set_bounded,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,2819.744,441854558772,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441851739028,True,small_normal_operands_no_periodic_rebase,True,0,warp_rotating_4set_bounded,4,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_test_066110c6/power.csv,[],80,65536,0,1,test,operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_test_066110c6,1780958763143223474,1780958727589163298,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_rotating_4set_bounded_t384_b4_10m_rep000_test_066110c6/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",2819.744,242.4830435163911,nvml_total_energy_counter,2819.900447725008,242.4964971917996,average_instant,242.49148648648648,nan,242.49148648648648,400.0,True,-0.15644772500763793,0.9999445201247675,74,12,1410.0,1410.0,1410.0,61.04054054054054,62.0,99.98648648648648,100.0,100.0,100.0,4096,12288,8192,8192,2,16,414720000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep001_baseline_8b4ad5d8/bench.json,False,432,4,none,8.0,operand_fixed_ones_current_t384_b4_10m,0,10555.6318359,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958777108125348,1780958766552390164,10000000,tensor_baseline_f16acc_fixed_ones,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1558.705,441856566489,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441855007784,True,none_fixed_ones_may_saturate,False,0,fixed_ones_current,1,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep001_baseline_8b4ad5d8/power.csv,[],80,65536,1,10,baseline,operand_fixed_ones_current_t384_b4_10m_rep001_baseline_8b4ad5d8,1780958777258928945,1780958763976961491,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep001_baseline_8b4ad5d8/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1558.705,147.66427660696039,nvml_total_energy_counter,1564.6800512658872,148.23032446262695,average_instant,148.18984848484848,nan,148.18984848484848,400.0,True,-5.975051265887259,0.9961812951721004,66,11,1410.0,1410.0,1410.0,52.63636363636363,54.0,99.98484848484848,100.0,100.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep001_test_31071474/bench.json,False,432,4,none,8.0,operand_fixed_ones_current_t384_b4_10m,0,11081.0605469,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,306.593960535,3397386240000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958811936227167,1780958800855059667,10000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,2053.665,441862826212,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441860772547,True,none_fixed_ones_may_saturate,False,0,fixed_ones_current,1,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep001_test_31071474/power.csv,[],80,65536,1,1,test,operand_fixed_ones_current_t384_b4_10m_rep001_test_31071474,1780958812080891200,1780958778209061546,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_fixed_ones_current_t384_b4_10m_rep001_test_31071474/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",2053.665,185.3292985599216,nvml_total_energy_counter,2037.9982236966225,183.91547855373747,average_instant,183.48942028985508,nan,183.48942028985508,400.0,True,15.666776303377446,1.0076873356027565,69,11,1410.0,1410.0,1410.0,55.0,55.0,99.98550724637681,100.0,99.9090909090909,100.0,4096,12288,8192,8192,2,16,414720000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep001_baseline_ad5cb430/bench.json,False,432,4,none,8.0,operand_warp_static_4set_t384_b4_10m,0,10413.6767578,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958825592865402,1780958815179108725,10000000,tensor_baseline_f16acc_warp_static_4set,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1542.313,441864775797,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441863233484,True,small_normal_operands_no_periodic_rebase,True,0,warp_static_4set_bounded_accumulator,4,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep001_baseline_ad5cb430/power.csv,[],80,65536,1,10,baseline,operand_warp_static_4set_t384_b4_10m_rep001_baseline_ad5cb430,1780958825740661881,1780958812565804572,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep001_baseline_ad5cb430/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1542.313,148.10342202505834,nvml_total_energy_counter,1535.5260026388144,147.45168821067264,average_instant,147.2496875,nan,147.2496875,400.0,True,6.78699736118574,1.0044199820449293,64,10,1410.0,1410.0,1410.0,51.671875,52.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",541ca6c28c43,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep001_test_2d4de302/bench.json,False,432,4,none,8.0,operand_warp_static_4set_t384_b4_10m,0,10949.1708984,,0,NVIDIA A100-SXM4-80GB,570.195.03,0,310.28707758,3397386240000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-dbb33614-0be2-bdd4-76e0-ee7700ee4386,1780958860097906784,1780958849148611357,10000000,tensor_mma_f16acc_warp_static_4set,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,2529.777,441872439504,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:07:00.0,441869909727,True,small_normal_operands_no_periodic_rebase,True,0,warp_static_4set_bounded_accumulator,4,00000000:07:00.0,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep001_test_2d4de302/power.csv,[],80,65536,1,1,test,operand_warp_static_4set_t384_b4_10m_rep001_test_2d4de302,1780958860260034871,1780958826761744216,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/a100/fp16_operand_variation_a100_10m_20260608_224336/raw/operand_warp_static_4set_t384_b4_10m_rep001_test_2d4de302/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",2529.777,231.0447294865926,nvml_total_energy_counter,2529.9741787026464,231.06273783278812,average_instant,230.37671641791044,nan,230.37671641791044,400.0,True,-0.19717870264639714,0.9999220629584656,67,11,1410.0,1410.0,1410.0,59.91044776119403,60.0,99.98507462686567,100.0,100.0,100.0,4096,12288,8192,8192,2,16,414720000000,m16n16k16,16,16,4096,16384
