architecture_chip,architecture_generation,architecture_measurement_note,bench_build_git_commit,bench_json,benchmark_uses_wgmma,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_device_index,cuda_elapsed_ms,cuda_visible_devices,device_index,device_name,driver_version,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,fp16_tensor_instruction_path,gpu_product_class,gpu_uuid,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,nvidia_smi_dmon_id,nvidia_smi_id,nvidia_smi_index,nvidia_smi_name,nvidia_smi_power_limit_w,nvml_energy_delta_j,nvml_energy_end_mj,nvml_energy_note,nvml_energy_start_mj,nvml_energy_supported,pci_bus_id,power_csv,power_logger_errors,recommended_cuda_arch,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_features,schema_version,shared_mem_per_block,sm_count,sm_util_csv,sm_util_logger_errors,suppress_output_store,threads,timed_kernel_global_input_loads,timed_kernel_global_output_stores,timed_kernel_has_intended_global_memory,timed_kernel_memory_provenance_note,unroll,validity_note,warmup,wgmma_supported,benchmark_schema_version,benchmark_schema_features,power_energy_j,avg_power_w,energy_source,power_trace_energy_j,power_trace_avg_power_w,power_trace_query_modes,avg_power_draw_w,avg_power_draw_average_w,avg_power_draw_instant_w,avg_power_limit_w,nvml_energy_counter_supported,energy_counter_vs_trace_delta_j,energy_counter_vs_trace_ratio,power_sample_count,sm_util_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,mma_accumulator_bits_per_logical_mma,mma_arithmetic_read_bits_per_logical_mma,mma_flops_per_logical_mma,mma_input_bits_per_logical_mma,mma_instructions_per_logical_mma,mma_k,mma_logical_count_estimate,mma_logical_shape,mma_m,mma_n,mma_output_bits_per_logical_mma,mma_register_read_write_bits_per_logical_mma
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_baseline_5a86b32a/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u01,0,3008.36352539,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465633606259000,1780465630597875598,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,503.564,143712816587,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143712313023,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_baseline_5a86b32a/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_baseline_5a86b32a,1780465633706247059,1780465630135644316,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_baseline_5a86b32a/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,1,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",503.564,167.38690941627524,nvml_total_energy_counter,480.77851682872,159.81291364295328,average_instant,159.48739130434782,nan,159.48739130434782,400.0,True,22.78548317128002,1.0473928896024227,23,3,1410.0,1410.0,1410.0,38.130434782608695,39.0,92.43478260869566,100.0,90.33333333333333,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_test_18632a9a/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u01,0,683.190246582,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,248.64130138,169869312000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465635814310550,1780465635131091478,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,136.159,143713157395,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143713021236,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_test_18632a9a/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_test_18632a9a,1780465635904673590,1780465634237595511,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u01_rep000_test_18632a9a/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,1,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",136.159,199.29039685824227,nvml_total_energy_counter,133.1291554087082,194.85573641701296,average_instant,194.94400000000002,nan,194.94400000000002,400.0,True,3.0298445912918055,1.0227586855936264,5,1,1410.0,1410.0,1410.0,40.0,40.0,44.0,44.0,44.0,44.0,4096,12288,8192,8192,2,16,20736000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_baseline_2fb238e6/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u02,0,3414.95605469,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465640216339151,1780465636801366522,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,537.239,143713802559,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143713265320,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_baseline_2fb238e6/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_baseline_2fb238e6,1780465640313138330,1780465636336028558,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_baseline_2fb238e6/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,2,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",537.239,157.31868403212317,nvml_total_energy_counter,529.5579564704797,155.06945852902754,average_instant,155.78269230769232,nan,155.78269230769232,400.0,True,7.681043529520366,1.0145046324687759,26,3,1410.0,1410.0,1410.0,38.38461538461539,39.0,81.15384615384616,100.0,67.33333333333333,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_test_5b3204a9/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u02,0,1182.37182617,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,287.336535327,339738624000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465644040619547,1780465642858217698,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,221.902,143714360844,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143714138942,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_test_5b3204a9/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_test_5b3204a9,1780465644134169520,1780465641445321020,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u02_rep000_test_5b3204a9/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,2,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",221.902,187.67054549827586,nvml_total_energy_counter,220.34965235469753,186.35766896089956,average_instant,186.17444444444445,nan,186.17444444444445,400.0,True,1.5523476453024614,1.0070449289513905,9,1,1410.0,1410.0,1410.0,40.111111111111114,41.0,99.22222222222223,100.0,99.0,99.0,4096,12288,8192,8192,2,16,41472000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_baseline_9f5a35bb/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u04,0,4199.22119141,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465649218336944,1780465645019102626,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,621.307,143715088707,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143714467400,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_baseline_9f5a35bb/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_baseline_9f5a35bb,1780465649314873249,1780465644515924325,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_baseline_9f5a35bb/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,4,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",621.307,147.95721146990303,nvml_total_energy_counter,633.0539357164547,150.75461090677214,average_instant,150.05424242424243,nan,150.05424242424243,400.0,True,-11.746935716454686,0.98144402071656,33,4,1410.0,1410.0,1410.0,38.24242424242424,39.0,90.9090909090909,100.0,75.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_test_0e351acf/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u04,0,2320.52929688,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,292.811320639,679477248000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465654501142544,1780465652180584674,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,403.588,143715960698,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143715557110,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_test_0e351acf/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_test_0e351acf,1780465654600608913,1780465649648341361,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u04_rep000_test_0e351acf/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,4,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",403.588,173.91852416936277,nvml_total_energy_counter,410.7661280385261,177.01180106252903,average_instant,176.55166666666665,nan,176.55166666666665,400.0,True,-7.178128038526097,0.9825250244639138,18,2,1410.0,1410.0,1410.0,40.166666666666664,41.0,99.61111111111111,100.0,99.5,100.0,4096,12288,8192,8192,2,16,82944000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_baseline_08435d7f/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u08,0,6570.85742188,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465662956945007,1780465656386082465,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,895.633,143717042112,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143716146479,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_baseline_08435d7f/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_baseline_08435d7f,1780465663065412281,1780465655738389550,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_baseline_08435d7f/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",895.633,136.3037187698333,nvml_total_energy_counter,901.5786511576333,137.208569711339,average_instant,137.28823529411764,nan,137.28823529411764,400.0,True,-5.945651157633279,0.9934052884349036,51,7,1410.0,1410.0,1410.0,37.92156862745098,38.0,97.70588235294117,100.0,94.42857142857143,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_test_cfd1b58a/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u08,0,4589.31933594,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,296.112428995,1358954496000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465673308160939,1780465668718805892,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,777.4,143718688092,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143717910692,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_test_cfd1b58a/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_test_cfd1b58a,1780465673436219744,1780465663847210913,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u08_rep000_test_cfd1b58a/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",777.4,169.39199343667605,nvml_total_energy_counter,771.4664509844853,168.099099564934,average_instant,167.2311111111111,nan,167.2311111111111,400.0,True,5.9335490155147,1.0076912599477823,36,5,1410.0,1410.0,1410.0,39.861111111111114,40.0,100.0,100.0,100.0,100.0,4096,12288,8192,8192,2,16,165888000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_baseline_529555f8/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u16,0,10932.3496094,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465685892494841,1780465674960148953,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1393.125,143720247595,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143718854470,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_baseline_529555f8/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_baseline_529555f8,1780465686026770377,1780465674015915106,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_baseline_529555f8/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,16,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1393.125,127.43147850171643,nvml_total_energy_counter,1392.261493531815,127.35249211791266,average_instant,127.3270588235294,nan,127.3270588235294,400.0,True,0.8635064681850508,1.0006202185955704,85,10,1410.0,1410.0,1410.0,37.03529411764706,38.0,99.58823529411765,100.0,100.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_test_3574fd51/bench.json,False,864,8,none,8.0,work_slope_tensor_mma_f16acc_t192_b08_u16,0,9138.31152344,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,297.419166006,2717908992000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465705835300739,1780465696696993869,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1521.839,143723424126,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143721902287,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_test_3574fd51/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_test_3574fd51,1780465705941137817,1780465687162492863,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_lowest_t192_b8/raw/work_slope_tensor_mma_f16acc_t192_b08_u16_rep000_test_3574fd51/sm_util.csv,[],True,192,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,16,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1521.839,166.534022292031,nvml_total_energy_counter,1524.0427425393905,166.77517665144796,average_instant,166.40901408450705,nan,166.40901408450705,400.0,True,-2.2037425393905323,0.9985540152661869,71,9,1410.0,1410.0,1410.0,40.19718309859155,41.0,100.0,100.0,100.0,100.0,4096,12288,8192,8192,2,16,331776000000,m16n16k16,16,16,4096,16384
