architecture_chip,architecture_generation,architecture_measurement_note,bench_build_git_commit,bench_json,benchmark_uses_wgmma,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_device_index,cuda_elapsed_ms,cuda_visible_devices,device_index,device_name,driver_version,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,fp16_tensor_instruction_path,gpu_product_class,gpu_uuid,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,nvidia_smi_dmon_id,nvidia_smi_id,nvidia_smi_index,nvidia_smi_name,nvidia_smi_power_limit_w,nvml_energy_delta_j,nvml_energy_end_mj,nvml_energy_note,nvml_energy_start_mj,nvml_energy_supported,pci_bus_id,power_csv,power_logger_errors,recommended_cuda_arch,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_features,schema_version,shared_mem_per_block,sm_count,sm_util_csv,sm_util_logger_errors,suppress_output_store,threads,timed_kernel_global_input_loads,timed_kernel_global_output_stores,timed_kernel_has_intended_global_memory,timed_kernel_memory_provenance_note,unroll,validity_note,warmup,wgmma_supported,benchmark_schema_version,benchmark_schema_features,power_energy_j,avg_power_w,energy_source,power_trace_energy_j,power_trace_avg_power_w,power_trace_query_modes,avg_power_draw_w,avg_power_draw_average_w,avg_power_draw_instant_w,avg_power_limit_w,nvml_energy_counter_supported,energy_counter_vs_trace_delta_j,energy_counter_vs_trace_ratio,power_sample_count,sm_util_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,mma_accumulator_bits_per_logical_mma,mma_arithmetic_read_bits_per_logical_mma,mma_flops_per_logical_mma,mma_input_bits_per_logical_mma,mma_instructions_per_logical_mma,mma_k,mma_logical_count_estimate,mma_logical_shape,mma_m,mma_n,mma_output_bits_per_logical_mma,mma_register_read_write_bits_per_logical_mma
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_baseline_210a3279/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u01,0,2757.28686523,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465548719412960,1780465545962080581,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,479.144,143701012124,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143700532980,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_baseline_210a3279/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_baseline_210a3279,1780465548864287863,1780465545473525271,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_baseline_210a3279/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,1,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",479.144,173.77085318011999,nvml_total_energy_counter,471.6264251639683,171.04445904160917,average_instant,169.88190476190476,nan,169.88190476190476,400.0,True,7.517574836031713,1.015939681143647,21,3,1410.0,1410.0,1410.0,36.333333333333336,37.0,95.23809523809524,100.0,100.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_test_49acff3d/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u01,0,689.55645752,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,246.345763494,169869312000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465551178320698,1780465550488718602,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,140.482,143701370161,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143701229679,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_test_49acff3d/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_test_49acff3d,1780465551321990558,1780465549585737745,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u01_rep000_test_49acff3d/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,1,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",140.482,203.7145780368974,nvml_total_energy_counter,138.08243042119048,200.23493435146182,average_instant,199.734,nan,199.734,400.0,True,2.399569578809519,1.0173778052101934,5,1,1410.0,1410.0,1410.0,38.8,39.0,53.8,100.0,23.0,23.0,4096,12288,8192,8192,2,16,20736000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_baseline_56b2cb48/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u02,0,3174.84960938,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465555293959230,1780465552119098495,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,537.99,143702003012,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143701465022,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_baseline_56b2cb48/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_baseline_56b2cb48,1780465555424975378,1780465551691439918,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_baseline_56b2cb48/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,2,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",537.99,169.45310201141783,nvml_total_energy_counter,520.1238764653464,163.82572965530292,average_instant,164.1156,nan,164.1156,400.0,True,17.86612353465364,1.0343497469411866,25,3,1410.0,1410.0,1410.0,37.36,38.0,84.16,100.0,67.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_test_1a6e5fd3/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u02,0,1141.91870117,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,297.515596908,339738624000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465558301133188,1780465557159183387,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,227.126,143702503024,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143702275898,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_test_1a6e5fd3/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_test_1a6e5fd3,1780465558420909833,1780465555807867311,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u02_rep000_test_1a6e5fd3/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,2,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",227.126,198.89315607490528,nvml_total_energy_counter,214.63209898875337,187.95230648562753,average_instant,187.27666666666667,nan,187.27666666666667,400.0,True,12.493901011246635,1.0582107758816695,9,1,1410.0,1410.0,1410.0,39.333333333333336,40.0,100.0,100.0,100.0,100.0,4096,12288,8192,8192,2,16,41472000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_baseline_0f127d97/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u04,0,4143.22705078,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465563536640417,1780465559393401571,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,644.821,143703264233,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143702619412,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_baseline_0f127d97/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_baseline_0f127d97,1780465563668237901,1780465558890188412,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_baseline_0f127d97/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,4,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",644.821,155.6321090739262,nvml_total_energy_counter,645.2892286776929,155.7451193769998,average_instant,155.435625,nan,155.435625,400.0,True,-0.4682286776928777,0.9992743894413791,32,4,1410.0,1410.0,1410.0,37.6875,38.0,98.5,100.0,98.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_test_2058ae2c/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u04,0,2221.99902344,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,305.79547553,679477248000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465568879654253,1780465566657630741,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,396.338,143704143712,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143703747374,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_test_2058ae2c/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_test_2058ae2c,1780465568978315521,1780465563987561703,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u04_rep000_test_2058ae2c/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,4,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",396.338,178.368049599648,nvml_total_energy_counter,398.93511008335764,179.5368536511497,average_instant,179.54,nan,179.54,400.0,True,-2.59711008335762,0.9934898934244846,18,2,1410.0,1410.0,1410.0,39.94444444444444,40.0,100.0,100.0,100.0,100.0,4096,12288,8192,8192,2,16,82944000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_baseline_f7f2c7cb/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u08,0,6332.71484375,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465577084380025,1780465570751666351,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,876.882,143705194706,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143704317824,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_baseline_f7f2c7cb/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_baseline_f7f2c7cb,1780465577217407354,1780465570117678655,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_baseline_f7f2c7cb/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",876.882,138.46860053063563,nvml_total_energy_counter,878.3948561222147,138.7074959236843,average_instant,138.57938775510206,nan,138.57938775510206,400.0,True,-1.512856122214771,0.9982777038006649,49,6,1410.0,1410.0,1410.0,37.0,37.0,95.91836734693878,100.0,83.33333333333333,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_test_55d0e2fe/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u08,0,4413.48828125,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,307.909392617,1358954496000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465587281595011,1780465582868094471,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,769.248,143706857792,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143706088544,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_test_55d0e2fe/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_test_55d0e2fe,1780465587402471754,1780465578237615172,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u08_rep000_test_55d0e2fe/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,8,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",769.248,174.2943029072338,nvml_total_energy_counter,768.5155850829826,174.12835415286537,average_instant,174.11823529411765,nan,174.11823529411765,400.0,True,0.7324149170174223,1.0009530254574321,34,5,1410.0,1410.0,1410.0,40.0,40.0,99.79411764705883,100.0,99.8,100.0,4096,12288,8192,8192,2,16,165888000000,m16n16k16,16,16,4096,16384
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_baseline_68ebec2c/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u16,0,10599.7822266,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,0,0,baseline_or_memory,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465599893382918,1780465589293617432,2000000,tensor_baseline_mov,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1354.927,143708415226,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143707060299,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_baseline_68ebec2c/power.csv,[],80,65536,0,30,baseline,work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_baseline_68ebec2c,1780465600036377631,1780465588372860449,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_baseline_68ebec2c/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,16,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1354.927,127.82612990726687,nvml_total_energy_counter,1359.8722749919145,128.29267560570202,average_instant,128.2525301204819,nan,128.2525301204819,400.0,True,-4.94527499191463,0.9963634268579055,83,11,1410.0,1410.0,1410.0,36.98795180722892,37.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,
ga100,ampere,"A100/GA100 path uses warp-level HMMA m16n8k16 pairs; compare against H100/RTX3090 only with the same logical m16n16k16 workload, clock policy, and baseline subtraction",ce960f9677a1,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_test_9d7aff6f/bench.json,False,432,4,none,8.0,work_slope_tensor_mma_f16acc_t384_b04_u16,0,8808.61328125,,0,NVIDIA A100-SXM4-80GB,580.159.03,0,308.551290109,2717908992000000,tensor_core_mma_m16n16k16_f16acc,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,datacenter,GPU-736f9b27-a462-1683-4dae-8866344ef6f4,1780465618381587442,1780465609572938204,2000000,tensor_mma_f16acc,41943040,256,1,0,0,0,0,NVIDIA A100-SXM4-80GB,400.0,1496.183,143711464365,nvmlDeviceGetTotalEnergyConsumption available via CUDA PCI bus id 0000:00:06.0,143709968182,True,00000000:00:06.0,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_test_9d7aff6f/power.csv,[],80,65536,0,2,test,work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_test_9d7aff6f,1780465618493578463,1780465600523997938,"['nvml_timed_energy_counter', 'explicit_m16n16k16_denominator', 'strict_denominator_provenance', 'tensor_no_memory_warpsync_baseline', 'timed_kernel_memory_provenance']",fp16-energy-bench-v2,49152,108,results/fp16_full_sweep_a100_20260603_044813/work_slope_selected/raw/work_slope_tensor_mma_f16acc_t384_b04_u16_rep000_test_9d7aff6f/sm_util.csv,[],True,384,False,False,False,Tensor HMMA/register baseline uses register operands and consumes registers; no intended global memory operation in the timed kernel,16,unchecked; run Nsight Compute validation separately,2,False,fp16-energy-bench-v2,"nvml_timed_energy_counter,explicit_m16n16k16_denominator,strict_denominator_provenance,tensor_no_memory_warpsync_baseline,timed_kernel_memory_provenance",1496.183,169.85385154690388,nvml_total_energy_counter,1489.5695217628283,169.10305786009872,average_instant,168.9594117647059,nan,168.9594117647059,400.0,True,6.613478237171648,1.0044398587246501,68,8,1410.0,1410.0,1410.0,40.0,40.0,100.0,100.0,100.0,100.0,4096,12288,8192,8192,2,16,331776000000,m16n16k16,16,16,4096,16384
